Id      	Gender  	Age     	G1      	G2      	G3      	G4      	G5      	G6      	G7      	G8      	G9      	G10     	G11     	GamblF  	GFalla  	SensaS  	SuperS  	EconG   	PareG   	PeerG   	Nsymp   	P3prob  	P2prob  
    727	  2	 17.91666667	  3	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  5	  6	 24	 22	 40	  0	  1	  0	  0	  0
    728	  2	 17.91666667	  0	  0	  0	  0	  0	  1	  0	  1	  4	  3	  0	  9	  4	 24	 18	 38	  1	  1	  1	  2	  1
    729	  2	 17.91666667	  2	  1	  2	  3	  0	  0	  0	  2	  3	  4	  0	 17	  4	 30	 26	 21	  1	  1	  4	  2	  1
    730	  1	 18.00000000	  2	  3	  0	  1	  0	  0	  2	  0	  2	  3	  0	 13	  2	 28	 21	 32	  1	  1	  1	  1	  1
    731	  1	 18.00000000	  0	  0	  0	  0	  0	  0	  0	  4	  4	  0	  0	  8	  3	 27	 22	 32	  0	  1	  2	  2	  1
    732	  1	 18.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  0	 15	 11	 43	  0	  1	  0	  0	  0
    733	  1	 18.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  3	  2	 23	 23	 37	  0	  1	  0	  0	  0
    734	  1	 18.00000000	  1	  0	  0	  1	  0	  0	  0	  2	  1	  0	  0	  5	  6	 19	 29	 18	  0	  1	  0	  0	  0
    735	  1	 18.00000000	  4	  1	  4	  3	  1	  1	  0	  3	  2	  1	  3	 23	  5	 23	 17	 34	  0	  1	  4	  2	  1
    736	  1	 18.00000000	  4	  0	  2	  3	  0	  1	  0	  3	  1	  3	  0	 17	  2	 33	 30	 31	  0	  1	  6	  2	  1
    737	  2	 18.00000000	  4	  0	  1	  3	  0	  1	  0	  1	  3	  3	  3	 19	  6	 32	 24	 42	  0	  1	  0	  2	  1
    738	  2	 18.00000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  2	 15	 13	 36	  0	  0	  0	  0	  0
    739	  1	 18.08333333	  2	  0	  0	  1	  0	  0	  0	  0	  1	  1	  0	  5	  2	 29	  8	 43	  0	  1	  0	  0	  0
    740	  1	 18.08333333	  3	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  6	  2	 22	 19	 33	  0	  1	  0	  0	  0
    741	  1	 18.08333333	  0	  0	  0	  2	  0	  0	  0	  1	  3	  0	  0	  6	  6	 32	 14	 30	  0	  1	  0	  0	  0
    742	  2	 18.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  2	 17	 12	 42	  0	  1	   	   	   
    743	  2	 18.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  4	  2	 29	 24	 37	  1	  1	  0	  0	  0
    744	  2	 18.08333333	  2	  0	  1	  0	  0	  0	  0	  0	  1	  1	  0	  5	  6	 26	 23	 31	  0	  0	  0	  0	  0
    745	  2	 18.08333333	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  6	 30	 16	 38	  1	  1	  0	  0	  0
    746	  2	 18.08333333	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  2	  4	 32	 28	 40	  1	  1	  0	  0	  0
    747	  2	 18.08333333	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  3	  4	 26	 25	 31	  1	  1	  0	  0	  0
    748	  2	 18.08333333	  0	  0	  0	  0	  0	  1	  0	  1	  2	  1	  0	  5	  2	 29	 23	 38	  0	  0	  0	  0	  0
    749	  2	 18.08333333	  3	  1	  1	  0	  0	  1	  1	  0	  2	  2	  0	 11	  2	 31	 18	 34	  1	  1	  1	  1	  1
    750	  1	 18.16666667	  4	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  5	  2	 23	 12	 36	  0	  1	  1	  2	  1
    751	  1	 18.16666667	  1	  0	  1	  0	  0	  1	  0	  2	  3	  1	  0	  9	  6	 29	 11	 30	  1	  1	  0	  0	  0
    752	  1	 18.16666667	  2	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  4	  4	 13	 10	 43	  0	  0	  0	  0	  0
    753	  1	 18.16666667	  3	  0	  1	  1	  0	  0	  0	  1	  2	  2	  3	 13	  6	 27	 16	 35	  0	  1	  1	  1	  1
    754	  1	 18.16666667	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  6	 31	 15	 32	  1	  1	  1	  0	  0
    755	  1	 18.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 27	  8	 40	  1	  1	  1	  0	  0
    756	  1	 18.16666667	  3	  0	  0	  3	  2	  1	  0	  2	  2	  1	  2	 16	  6	 18	 26	 28	  1	  1	  5	  2	  1
    757	  2	 18.16666667	  3	  0	  0	  1	  0	  1	  0	  1	  2	  3	  0	 11	  2	 29	 17	 37	  1	  1	  0	  0	  0
    758	  2	 18.16666667	  1	  0	  0	  0	  0	  1	  0	  0	  1	  2	  0	  5	  6	 27	 27	 37	  0	  0	  0	  0	  0
    759	  2	 18.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	 19	 17	 39	  0	  0	  0	  0	  0
    760	  2	 18.16666667	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  2	  6	 32	 26	 38	  1	  1	  0	  0	  0
    761	  2	 18.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  6	 26	 11	 33	  1	  1	  1	  0	  0
    762	  1	 18.25000000	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  2	  3	 28	 27	 31	  0	  1	  0	  0	  0
    763	  1	 18.25000000	  1	  1	  0	  1	  0	  0	  0	  0	  1	  0	  0	  4	  2	 29	 19	 31	  0	  0	  0	  0	  0
    764	  1	 18.25000000	  3	  1	  0	  0	  0	  0	  1	  2	  0	  0	  0	  7	  3	 25	 10	 40	  0	  1	  1	  1	  1
    765	  1	 18.25000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	  6	 32	  8	 33	  0	  1	  1	  0	  0
    766	  1	 18.25000000	  3	  2	  2	  0	  0	  0	  2	  1	  1	  1	  3	 15	  4	 26	 33	 42	  0	  1	  2	  1	  1
    767	  1	 18.25000000	  3	  1	  0	  0	  0	  2	  0	  4	  2	  2	  4	 18	  6	 32	 32	 25	  0	  1	  5	  2	  1
    768	  1	 18.25000000	  2	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  3	  2	 31	 25	 43	  0	  1	  0	  0	  0
    769	  1	 18.25000000	  1	  1	  1	  2	  0	  0	  0	  0	  1	  1	  0	  7	  2	 23	 13	 42	  0	  1	  0	  0	  0
    770	  1	 18.25000000	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  2	  3	 19	 19	 38	  0	  1	  0	  0	  0
    771	  1	 18.25000000	  1	  0	  2	  3	  0	  0	  0	  2	  2	  1	  3	 14	  5	 25	 13	 33	  0	  1	  2	  1	  1
    772	  1	 18.25000000	  2	  0	  1	  3	  0	  1	  0	  4	  2	  2	  3	 18	  3	 24	   	 32	  0	  1	  3	  2	  1
    773	  1	 18.25000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 26	 13	 35	  1	  1	  0	  0	  0
    774	  2	 18.25000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 29	 10	 36	  1	  1	  0	  0	  0
    775	  2	 18.25000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	 16	 19	 26	  0	  1	  0	  0	  0
    776	  2	 18.25000000	  0	  0	  1	  0	  0	  0	  0	  0	  1	  0	  0	  2	  2	 18	 14	 43	  0	  1	  0	  0	  0
    777	  1	 18.33333333	  1	  1	  0	  0	  0	  0	  1	  0	  1	  0	  0	  4	  6	 25	 10	 34	  0	  1	  0	  0	  0
    778	  1	 18.33333333	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  2	  2	 28	 10	   	  0	  1	  0	  0	  0
    779	  1	 18.33333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 26	 14	 33	  1	  1	  0	  0	  0
    780	  1	 18.33333333	  1	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  3	  6	 16	 12	 45	  0	  1	  0	  0	  0
    781	  1	 18.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 28	 10	 44	  0	  0	  0	  0	  0
    782	  1	 18.33333333	  3	  0	  0	  3	  0	  0	  0	  2	  2	  2	  0	 12	  2	 30	 30	 20	  0	  1	  2	  1	  1
    783	  1	 18.33333333	  0	  0	  1	  0	  0	  1	  1	  0	  0	  0	  0	  3	  6	 40	  8	 27	  1	  1	  1	  0	  0
    784	  2	 18.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 21	  8	 41	   	   	  0	  0	  0
    785	  2	 18.33333333	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  3	  6	 25	 15	 36	  1	  1	  0	  0	  0
    786	  2	 18.33333333	  4	  1	  0	  0	  0	  0	  1	  0	  2	  2	  3	 13	  4	 32	 12	 31	  1	  1	  2	  2	  1
    787	  2	 18.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  3	 27	 20	 42	  0	  0	  0	  0	  0
    788	  2	 18.33333333	  1	  0	  1	  1	  0	  0	  0	  0	  0	  1	  0	  4	  2	 24	 22	 33	  1	  1	  1	  0	  0
    789	  1	 18.41666667	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  4	 19	 27	 45	  0	  1	  0	  0	  0
    790	  1	 18.41666667	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  2	   	 34	 22	 36	  0	  1	  1	  0	  0
    791	  1	 18.41666667	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  1	 21	 24	 29	  0	  1	  0	  0	  0
    792	  1	 18.41666667	  1	  0	  1	  0	  0	  0	  0	  0	  1	  1	  0	  4	  2	 36	 26	 19	  0	  1	  0	  0	  0
    793	  1	 18.41666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  2	 24	  8	 38	  1	  1	  0	  0	  0
    794	  1	 18.41666667	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  4	  6	 25	 14	 30	  1	  1	  0	  0	  0
    795	  1	 18.41666667	  2	  0	  2	  0	  0	  0	  0	  1	  1	  1	  0	  7	  4	 28	 18	 29	  1	  1	  3	  1	  1
    796	  1	 18.41666667	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  4	  6	 32	  8	 35	  0	  1	  0	  0	  0
    797	  2	 18.41666667	  1	  0	  0	  0	  0	  1	  0	  1	  2	  1	  0	  6	  6	 33	 14	 34	  0	  1	  1	  0	  0
    798	  2	 18.41666667	  1	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	  5	  6	 19	 18	 39	  1	  0	   	   	   
    799	  2	 18.41666667	  3	  0	  0	  0	  0	  1	  0	  0	  0	  1	  2	  7	  4	 26	 16	 40	  0	  1	  0	  0	  0
    800	  2	 18.41666667	  3	  1	  0	  1	  0	  1	  2	  0	  3	  1	  0	 12	   	 26	 16	 40	  0	  1	  1	  1	  1
    801	  2	 18.41666667	  0	  0	  0	  0	  0	  0	  0	  1	  2	  1	  0	  4	  5	 34	 22	 40	  1	  0	  1	  0	  0
    802	  1	 18.50000000	  1	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  3	  2	 23	 23	 38	   	  1	  0	  0	  0
    803	  1	 18.50000000	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  2	  5	 25	 22	 40	  0	  1	  0	  0	  0
    804	  1	 18.50000000	  0	  0	  1	  1	  0	  0	  0	  0	  1	  1	  0	  4	  2	 38	 36	 30	  0	  0	  0	  0	  0
    805	  1	 18.50000000	  1	  0	  0	  1	  0	  0	  0	  0	  0	  3	  0	  5	  6	 22	 15	 41	  0	  1	  0	  0	  0
    806	  1	 18.50000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 31	 21	 35	   	  1	  0	  0	  0
    807	  1	 18.50000000	  1	  0	  1	  0	  0	  0	  0	  0	  0	  2	  0	  4	  6	 30	  9	 16	  1	  1	  0	  0	  0
    808	  1	 18.50000000	  1	  0	  3	  3	  0	  1	  0	  2	  2	  1	  0	 13	  2	 29	 25	 35	  0	  1	  1	  1	  1
    809	  1	 18.50000000	  3	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  4	  3	 32	 12	 27	  0	  1	  1	  1	  1
    810	  1	 18.50000000	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  4	 27	 24	 25	  1	  1	  1	  0	  0
    811	  1	 18.50000000	  2	  0	  0	  1	  0	  0	  0	  0	  1	  2	  1	  7	  6	 35	  8	 34	  1	  1	  0	  0	  0
    812	  2	 18.50000000	  1	  0	  0	  2	  0	  1	  0	  2	  1	  1	  2	 10	  6	 26	 13	 28	  1	  1	  0	  0	  0
    813	  2	 18.50000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 27	 14	 37	  1	  0	  0	  0	  0
    814	  2	 18.50000000	  1	  1	  1	  0	  0	  0	  0	  0	  1	  1	  0	  5	  2	 24	 30	 38	  1	  1	  2	  1	  1
    815	  1	 18.58333333	  2	  1	  0	  3	  0	  0	  2	  0	  1	  1	  0	 10	  1	 27	 23	 33	  0	  1	  0	  0	  0
    816	  1	 18.58333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 25	 20	 38	  0	  1	  0	  0	  0
    817	  1	 18.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 23	 13	 22	  0	  0	  0	  0	  0
    818	  1	 18.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 35	 22	 26	  0	  1	  0	  0	  0
    819	  1	 18.58333333	  1	  0	  1	  1	  1	  2	  0	  2	  1	  0	  0	  9	  6	 27	 18	 34	  1	  1	  1	  0	  0
    820	  1	 18.58333333	  2	  0	  1	  2	  4	  1	  1	  0	  2	  2	  0	 15	  0	 33	  8	 41	  0	  1	  4	  2	  1
    821	  1	 18.58333333	  2	  0	  0	  0	  0	  2	  0	  2	  1	  2	  3	 12	  3	 31	 12	 41	  0	  1	  4	  2	  1
    822	  2	 18.58333333	  3	  1	  2	  3	  0	  0	  0	  0	  2	  2	  0	 13	  4	 30	 20	 39	  0	  0	  0	  0	  0
    823	  2	 18.58333333	  2	  0	  1	  0	  0	  0	  0	  0	  0	  1	  1	  5	  2	 20	 32	 39	  1	  1	  0	  0	  0
    824	  2	 18.58333333	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  3	  3	 20	 18	 42	  0	  1	  0	  0	  0
    825	  2	 18.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 19	 12	 40	  0	  0	  0	  0	  0
    826	  2	 18.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	 14	 10	 45	  0	  0	  1	  0	  0
    827	  2	 18.58333333	  1	  0	  0	  0	  0	  0	  1	  0	  1	  0	  0	  3	  2	 30	 22	 37	  1	  0	  2	  1	  1
    828	  1	 18.66666667	  1	  0	  0	  0	  0	  0	  0	  0	  2	  1	  0	  4	  1	 21	 19	 38	  0	  0	  0	  0	  0
    829	  1	 18.66666667	  3	  0	  2	  4	  1	  1	  0	  4	  2	  2	  4	 23	   	 23	 25	 33	  0	  1	  1	  2	  1
    830	  1	 18.66666667	  2	  0	  1	  2	  0	  1	  0	  0	  2	  2	  2	 12	  6	 30	 20	 36	  1	  1	  3	  1	  1
    831	  1	 18.66666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 33	 16	 28	  0	  1	   	   	   
    832	  2	 18.66666667	  3	  0	  1	  0	  0	  1	  0	  0	  1	  1	  0	  7	  6	 13	 21	 37	  1	  0	  0	  0	  0
    833	  2	 18.66666667	  3	  1	  1	  0	  0	  1	  2	  1	  1	  1	  0	 11	  2	 25	 24	 39	  1	  1	  0	  0	  0
    834	  2	 18.66666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 30	 16	 38	  0	  0	  0	  0	  0
    835	  2	 18.66666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  4	 25	 23	 35	  1	  1	  0	  0	  0
    836	  2	 18.66666667	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  2	  3	 28	 20	 39	  0	  0	  2	  1	  1
    837	  1	 18.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  6	 26	 21	 45	  1	  1	  2	  1	  1
    838	  1	 18.75000000	  1	  0	  0	  2	  0	  0	  1	  0	  1	  0	  0	  5	  4	 29	 22	 34	  0	  0	  0	  0	  0
    839	  1	 18.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  2	 20	 23	 35	  0	  1	  0	  0	  0
    840	  1	 18.75000000	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  2	  2	 32	  9	 31	  0	  1	  0	  0	  0
    841	  1	 18.75000000	  4	  2	  0	  0	  0	  0	  0	  3	  3	  0	  3	 15	  2	 25	 11	 22	  0	  1	  1	  2	  1
    842	  1	 18.75000000	  3	  1	  0	  0	  0	  0	  1	  2	  2	  1	  4	 14	  4	 32	 12	 20	  1	  1	  1	  2	  1
    843	  2	 18.75000000	  1	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  5	  3	 21	 26	 39	  0	  1	  0	  0	  0
    844	  2	 18.75000000	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  2	  6	 31	 22	 27	  0	  1	  0	  0	  0
    845	  1	 18.83333333	  3	  0	  1	  1	  0	  1	  0	  1	  1	  2	  3	 13	   	 31	 22	 33	  0	  1	  2	  1	  1
    846	  1	 18.83333333	  3	  1	  1	  3	  0	  1	  1	  1	  3	  3	  0	 17	  2	 32	 17	 32	  0	  1	  0	  0	  0
    847	  1	 18.83333333	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	 30	 25	 25	  0	  1	  0	  0	  0
    848	  1	 18.83333333	  4	  0	  1	  3	  1	  2	  0	  2	  3	  3	  3	 22	  6	 25	 25	 29	  0	  1	  5	  2	  1
    849	  1	 18.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  2	 40	 27	 31	  1	  1	   	   	   
    850	  1	 18.83333333	  0	  0	  0	  3	  0	  0	  0	  0	  3	  2	  0	  8	  2	 20	 16	 29	  1	  1	  0	  0	  0
    851	  1	 18.83333333	  2	  0	  2	  2	  0	  0	  0	  0	  1	  1	  3	 11	  2	 30	 14	   	  1	  1	  0	  0	  0
    852	  1	 18.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  2	  6	 29	 16	 36	  0	  1	  0	  0	  0
    853	  1	 18.83333333	  1	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  3	  2	 23	  8	 39	  0	  1	  0	  0	  0
    854	  1	 18.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 22	 11	 32	  0	  1	  0	  0	  0
    855	  1	 18.83333333	  2	  1	  4	  3	  0	  0	  0	  0	  3	  3	  3	 19	  2	   	 30	 44	  0	  1	  1	  2	  1
    856	  1	 18.83333333	  1	  1	  0	  3	  1	  0	  2	  2	  2	  3	  2	 17	  6	 26	 30	 28	  1	  1	  1	  1	  1
    857	  1	 18.83333333	  2	  0	  1	  1	  1	  1	  0	  0	  3	  0	  0	  9	  0	 33	 23	 34	  1	  1	  1	  1	  1
    858	  1	 18.83333333	  1	  0	  1	  1	  0	  0	  0	  0	  1	  1	  0	  5	  2	 30	 24	 21	  1	  1	  1	  0	  0
    859	  1	 18.83333333	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  2	  2	 22	 16	 35	  0	  1	  1	  0	  0
    860	  1	 18.83333333	  1	  0	  0	  3	  0	  0	  0	  1	  2	  2	  0	  9	  6	 27	 25	 33	  1	  1	  3	  2	  1
    861	  1	 18.83333333	  2	  0	  2	  2	  0	  0	  0	  0	  0	  0	  0	  6	  6	 29	 20	 37	  0	  1	  3	  1	  1
    862	  1	 18.83333333	  2	  0	  1	  1	  0	  1	  0	  0	  0	  0	  0	  5	  4	 26	 13	 34	  0	  1	  4	  2	  1
    863	  2	 18.83333333	  2	  0	  2	  0	  0	  0	  0	  1	  3	  2	  0	 10	  6	 29	 25	 39	  1	  1	  0	  0	  0
    864	  1	 18.91666667	  0	  0	  0	  1	  0	  1	  0	  0	  1	  1	  0	  4	  2	 23	 23	 42	  0	  1	  0	  0	  0
    865	  1	 18.91666667	  1	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  4	  6	 35	 23	 35	  1	  1	  3	  1	  1
    866	  1	 18.91666667	  3	  0	  2	  2	  0	  1	  0	  1	  2	  2	  0	 13	  2	 30	 19	 35	  0	  1	  0	  0	  0
    867	  1	 18.91666667	  0	  0	  0	  3	  0	  1	  0	  0	  0	  0	  0	  4	  2	 19	 19	 40	  0	  1	  0	  0	  0
    868	  1	 18.91666667	  1	  0	  1	  3	  0	  1	  0	  1	  1	  0	  4	 12	  6	 30	 20	 38	  0	  1	  1	  2	  1
    869	  1	 18.91666667	  3	  0	  0	  1	  0	  0	  0	  1	  1	  0	  0	  6	  2	 23	 20	 32	  1	  1	  2	  1	  1
    870	  1	 18.91666667	  1	  0	  1	  1	  0	  0	  0	  3	  0	  2	  0	  8	  1	 23	 30	 33	  1	  1	  3	  2	  1
    871	  1	 18.91666667	  2	  0	  0	  0	  0	  1	  0	  1	  2	  0	  0	  6	  6	 15	 29	 37	  0	  1	  3	  1	  1
    872	  1	 18.91666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 31	  8	 40	  0	  1	  0	  0	  0
    873	  2	 18.91666667	  1	  0	  0	  0	  0	  0	  0	  1	  2	  0	  0	  4	  2	 27	 27	 42	  0	  0	  1	  0	  0
    874	  1	 19.00000000	  3	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  4	  2	 30	 26	 41	   	  1	  0	  0	  0
    875	  1	 19.00000000	  0	  0	  0	  1	  0	  0	  0	  0	  1	  1	  0	  3	  6	 27	 27	 37	  1	  1	  1	  0	  0
    876	  1	 19.00000000	  2	  0	  0	  0	  0	  1	  0	  3	  0	  1	  3	 10	  3	 23	 22	 38	  0	  1	  0	  0	  0
    877	  1	 19.00000000	  1	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  4	  4	 14	 12	 44	  0	  1	  0	  0	  0
    878	  1	 19.00000000	  1	  0	  0	  1	  0	  1	  0	  2	  1	  0	  0	  6	  6	 26	 13	 31	  0	  1	  0	  0	  0
    879	  1	 19.00000000	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  2	  4	 27	 19	 30	  0	  1	  0	  0	  0
    880	  1	 19.00000000	  3	  1	  1	  1	  0	  1	  1	  0	  1	  2	  0	 11	  2	 22	 20	 20	  0	  1	  1	  1	  1
    881	  1	 19.00000000	  1	  0	  0	  0	  0	  1	  0	  1	  1	  1	  0	  5	  6	 16	 12	 33	  0	  1	  2	  1	  1
    882	  1	 19.00000000	  3	  1	  1	  2	  0	  2	  1	  2	  3	  1	  2	 18	  6	 34	 13	 25	  0	  1	  5	  2	  1
    883	  2	 19.00000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 24	 25	 43	  0	  0	  0	  0	  0
    884	  1	 19.08333333	  3	  1	  3	  1	  1	  0	  1	  2	  2	  3	  2	 19	  3	 28	 27	 28	  0	  1	  0	  0	  0
    885	  1	 19.08333333	  0	  1	  1	  1	  0	  2	  0	  4	  3	  2	  1	 15	  5	 30	 23	 36	  1	  1	  2	  2	  1
    886	  1	 19.08333333	  1	  1	  1	  2	  0	  1	  1	  1	  2	  2	  0	 12	  6	 30	 17	 38	  0	  1	  8	  2	  1
    887	  2	 19.08333333	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  3	  6	 25	 12	 29	  1	  0	  0	  0	  0
    888	  2	 19.08333333	  0	  1	  2	  1	  0	  0	  2	  0	  1	  0	  0	  7	  2	 18	 20	 37	  0	  1	  0	  0	  0
    889	  1	 19.16666667	  1	  0	  3	  0	  0	  0	  1	  0	  1	  0	  0	  6	  6	 27	 13	 27	  0	  1	  0	  0	  0
    890	  1	 19.16666667	  3	  0	  0	  1	  0	  0	  0	  1	  1	  1	  4	 11	  6	 30	 12	 27	  1	  1	  0	  2	  1
    891	  1	 19.16666667	  2	  0	  1	  1	  0	  0	  0	  1	  1	  1	  0	  7	  6	 29	 20	 26	  0	  1	  2	  1	  1
    892	  1	 19.16666667	  3	  0	  0	  2	  0	  1	  0	  1	  1	  1	  0	  9	  2	 30	 25	 37	  0	  1	  4	  2	  1
    893	  2	 19.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  4	 28	 25	 42	  1	  1	   	   	   
    894	  1	 19.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  6	 25	 26	 44	   	   	  0	  0	  0
    895	  1	 19.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 16	  9	 36	  0	  1	  0	  0	  0
    896	  1	 19.25000000	  0	  0	  0	  1	  0	  0	  0	  0	  1	  1	  0	  3	  6	 24	  8	 36	  0	  1	  0	  0	  0
    897	  2	 19.25000000	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	 19	 16	 45	  0	  0	  0	  0	  0
    898	  2	 19.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 25	 28	 35	  0	  1	  0	  0	  0
    899	  1	 19.33333333	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  2	  4	 28	 20	 31	  1	  1	  0	  0	  0
    900	  1	 19.33333333	  2	  0	  0	  3	  2	  0	  0	  0	  1	  0	  4	 12	  2	 24	 26	 36	  0	  1	  0	  2	  1
    901	  1	 19.33333333	  2	  0	  0	  0	  3	  1	  1	  3	  2	  2	  3	 17	  2	 21	 28	 31	  0	  1	  2	  1	  1
    902	  1	 19.33333333	  2	  1	  2	  1	  0	  0	  2	  0	  0	  0	  0	  8	  6	 33	 10	 36	  1	  0	  2	  1	  1
    903	  1	 19.41666667	  4	  2	  2	  3	  0	  1	  1	  1	  3	  0	  0	 17	  2	 35	 22	 36	  0	  1	  2	  2	  1
    904	  1	 19.41666667	  4	  0	  3	  1	  0	  2	  2	  1	  1	  1	  1	 16	  2	 33	 16	 25	  0	  1	  8	  2	  1
    905	  1	 19.50000000	  4	  1	  1	  2	  0	  1	  0	  1	  1	  1	  0	 12	  4	 22	 24	 34	  0	  1	  0	  2	  1
    906	  1	 19.50000000	  1	  0	  0	  1	  0	  1	  0	  1	  2	  2	  3	 11	  6	 23	 12	 31	  0	  1	  0	  0	  0
    907	  1	 19.50000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	 31	 13	 40	  0	  1	  0	  0	  0
    908	  1	 19.50000000	  1	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  4	  2	 23	 18	 39	  0	  1	  2	  1	  1
    909	  1	 19.58333333	  3	  0	  1	  1	  0	  0	  0	  0	  0	  3	  2	 10	  3	 29	 16	 26	  0	  1	   	   	   
